,1,2,3,4,5,6
8686,13,11,11,9,14,12
8687,16,12,12,14,16,13
8688,12,9,14,15,11,11
8689,7,14,13,14,7,14
8690,13,12,9,13,11,14
8691,10,13,14,12,9,8
8692,9,13,13,13,14,15
8693,7,12,11,10,9,12
8694,9,16,4,15,7,12
8695,14,15,11,10,11,15
8696,12,9,14,6,15,15
8697,14,13,5,15,15,11
8698,9,14,13,12,15,13
8699,7,10,14,15,16,15
8700,12,13,10,14,14,10
8701,16,7,11,9,10,13
8702,17,9,17,11,16,15
8703,8,13,10,13,15,7
8704,14,13,15,11,9,11
8705,12,14,12,5,16,16
8706,12,10,10,8,8,5
8707,8,14,9,13,10,15
8708,11,8,18,9,10,7
8709,15,11,14,16,16,15
8710,10,9,13,7,7,12
8711,12,9,9,6,12,16
8712,14,12,11,16,12,13
8713,18,16,8,13,11,14
8714,14,9,16,14,16,10
8715,12,11,11,17,16,17
8716,13,14,8,10,15,12
8717,11,18,9,13,11,9
8718,10,9,12,11,5,12
8719,15,13,15,14,13,14
8720,8,15,16,14,11,17
8721,12,16,11,7,12,15
8722,14,14,15,14,14,9
8723,12,10,10,12,12,12
8724,14,11,10,13,14,12
8725,12,9,16,14,8,12
8726,14,12,9,11,16,17
8727,9,11,10,9,13,9
8728,11,9,17,14,10,12
8729,9,11,16,15,6,8
8730,11,12,8,12,8,17
8731,14,18,16,14,15,13
8732,13,14,14,13,10,8
8733,7,14,14,15,12,14
8734,12,14,14,13,11,13
8735,11,13,7,7,16,13
8736,6,11,11,15,12,6
8737,15,16,14,14,11,10
8738,16,13,18,14,14,12
8739,15,14,15,9,10,10
8740,4,14,12,11,16,14
8741,14,13,11,13,10,15
8742,12,7,11,12,7,14
8743,16,12,15,10,5,12
8744,14,13,12,15,11,12
8745,16,11,9,8,8,10
8746,14,14,13,12,13,10
8747,11,12,9,11,13,14
8748,16,16,13,15,16,9
8749,12,16,18,10,14,5
8750,14,8,9,12,16,8
8751,8,9,12,15,14,13
8752,9,12,13,7,14,14
8753,11,12,16,12,12,12
8754,11,10,11,14,12,13
8755,15,12,7,11,13,13
8756,3,14,11,11,11,12
8757,16,15,12,13,9,11
8758,13,7,9,15,17,7
8759,13,13,8,11,15,13
8760,11,13,17,9,6,12
8761,11,15,10,15,8,12
8762,12,9,15,10,10,12
8763,14,13,7,13,14,13
8764,15,14,17,12,9,11
8765,10,10,15,9,13,13
8766,12,15,11,13,10,11
8767,10,16,10,11,13,14
8768,17,10,6,16,10,16
8769,11,13,16,11,9,13
8770,10,15,13,12,17,7
8771,12,8,10,10,17,10
8772,12,13,11,11,13,17
8773,15,9,12,15,13,13
8774,11,14,11,11,13,15
8775,6,11,10,12,15,5
8776,14,12,17,13,15,18
8777,13,13,4,15,15,10
8778,16,17,13,13,15,17
8779,9,15,10,14,10,11
8780,15,14,10,9,14,11
8781,11,9,11,13,13,11
8782,15,17,16,8,13,8
8783,9,12,13,8,7,15
8784,13,13,11,11,13,11
8785,10,11,16,12,15,11
8786,8,13,17,11,13,13
8787,18,9,10,13,16,17
8788,8,13,11,12,16,16
8789,16,10,14,10,11,10
8790,14,17,12,12,18,10
8791,14,9,13,9,16,4
8792,12,15,14,13,12,6
8793,16,14,16,13,15,18
8794,15,11,13,14,14,7
8795,8,11,11,13,17,14
8796,8,12,12,11,13,10
8797,10,11,9,9,14,14
8798,13,9,10,14,15,12
8799,13,8,11,17,17,16
8800,16,10,11,16,13,13
8801,7,8,11,7,12,17
8802,11,14,10,14,11,10
8803,8,9,16,9,10,16
8804,12,10,12,7,15,14
8805,14,13,14,17,10,15
8806,12,13,15,5,14,7
8807,11,7,14,11,10,13
8808,14,15,10,10,14,15
8809,15,9,15,9,10,9
8810,14,12,15,14,13,14
8811,11,17,13,11,15,13
8812,11,7,13,13,12,12
8813,14,13,11,14,14,13
8814,11,8,12,6,7,17
8815,13,16,14,12,15,10
8816,14,12,16,11,7,12
8817,11,16,11,17,15,3
8818,7,10,12,17,9,15
8819,14,14,9,9,10,13
8820,13,11,16,13,7,11
8821,18,12,11,14,12,12
8822,11,12,12,14,12,8
8823,15,13,11,10,12,5
8824,13,10,14,6,12,16
8825,15,15,14,12,13,12
8826,12,14,13,15,12,10
8827,14,14,11,14,11,8
8828,16,12,14,7,15,6
8829,16,13,9,16,17,11
8830,11,12,13,13,17,18
8831,10,10,15,12,11,5
8832,9,12,11,17,13,11
8833,13,15,15,8,14,11
8834,12,8,10,12,14,10
8835,15,11,10,12,17,12
8836,10,16,10,12,8,14
8837,13,14,11,16,12,10
8838,15,10,17,15,16,17
8839,10,16,9,11,17,9
8840,13,15,11,9,16,15
8841,14,15,10,16,17,11
8842,4,12,13,10,13,8
8843,12,15,18,16,15,12
8844,16,10,12,14,12,11
8845,14,16,14,12,6,10
8846,13,9,12,14,13,14
8847,12,14,17,8,15,16
8848,6,12,12,14,12,12
8849,16,13,7,12,11,11
8850,15,9,14,14,11,16
8851,16,8,13,10,15,11
8852,10,14,14,15,9,10
8853,14,11,12,13,11,14
8854,11,8,10,6,16,13
8855,12,12,16,6,16,16
8856,13,10,13,6,8,16
8857,17,10,11,11,14,8
8858,10,10,10,8,11,18
8859,14,11,10,12,14,16
8860,15,16,7,8,17,13
8861,17,15,15,17,10,11
8862,12,12,8,17,13,14
8863,12,13,14,17,9,17
8864,15,9,9,13,12,11
8865,13,9,13,11,13,16
8866,9,9,14,13,13,12
8867,15,6,11,12,5,14
8868,11,13,13,16,13,12
8869,15,15,12,16,17,14
8870,14,16,15,10,13,12
8871,13,8,13,13,9,11
8872,12,7,11,15,15,12
8873,11,10,11,16,12,10
8874,14,10,16,14,12,5
8875,10,11,13,15,10,17
8876,10,16,10,13,10,9
8877,15,10,14,15,9,6
8878,12,14,10,8,16,12
8879,7,14,13,17,15,9
8880,14,17,17,10,15,16
8881,12,16,7,13,10,15
8882,14,13,8,18,10,13
8883,14,11,12,11,14,9
8884,14,8,15,16,11,11
8885,12,13,11,13,13,10
8886,12,12,16,11,11,13
8887,8,10,10,10,14,13
8888,11,14,13,12,14,12
8889,15,16,9,9,17,13
8890,13,13,16,18,11,12
8891,11,9,13,12,13,10
8892,9,14,9,13,10,16
8893,15,10,13,12,14,15
8894,15,16,12,13,15,9
8895,16,12,11,11,15,18
8896,10,10,8,13,10,18
8897,11,6,11,13,11,13
8898,16,15,16,14,9,8
8899,13,13,6,11,16,13
8900,11,14,17,13,10,16
8901,11,13,10,9,15,10
8902,17,9,11,14,9,6
8903,14,11,11,7,17,13
8904,8,14,16,13,8,10
8905,13,10,10,12,12,17
8906,13,10,17,12,11,16
8907,14,10,14,15,12,13
8908,10,17,15,16,13,18
8909,11,16,14,14,16,9
8910,16,16,13,10,11,8
8911,16,16,12,14,11,5
8912,15,11,12,12,13,13
8913,14,11,13,6,6,8
8914,11,10,14,13,11,9
8915,12,12,14,7,15,14
8916,14,9,8,14,10,7
8917,12,12,11,15,13,15
8918,16,4,12,12,13,17
8919,10,17,8,15,17,11
8920,13,15,16,10,11,14
8921,13,14,16,12,7,12
8922,10,15,13,17,17,14
8923,9,12,10,14,10,9
8924,9,11,13,14,16,12
8925,9,13,16,13,15,16
8926,17,16,11,15,9,10
8927,12,15,10,5,12,13
8928,14,16,12,10,14,9
8929,7,15,10,12,11,11
8930,15,9,14,13,13,14
8931,9,10,14,11,12,15
8932,10,14,13,14,13,10
8933,10,10,13,9,6,14
8934,18,15,11,12,12,13
8935,11,15,12,17,14,12
8936,14,10,11,14,10,10
8937,14,14,15,4,14,13
8938,16,9,13,10,13,14
8939,18,13,10,5,9,10
8940,11,7,11,14,17,13
8941,9,12,6,11,14,6
8942,9,12,11,15,15,15
8943,11,12,7,14,15,15
8944,7,14,17,8,10,17
8945,10,10,13,12,11,15
8946,14,10,16,14,13,11
8947,11,17,11,12,11,15
8948,10,15,13,11,14,14
8949,14,13,8,11,16,16
8950,10,13,12,16,9,13
8951,10,15,6,11,10,12
8952,8,10,13,12,7,8
8953,16,12,10,12,13,15
8954,6,11,16,12,8,7
8955,12,14,16,6,13,12
8956,12,14,11,9,13,13
8957,10,14,17,9,10,16
8958,12,13,17,18,10,12
8959,15,16,13,15,13,11
8960,3,16,17,12,13,6
8961,10,14,14,10,11,7
8962,14,12,13,10,14,12
8963,9,12,13,15,10,13
8964,14,11,9,12,12,14
8965,8,13,7,14,15,14
8966,10,17,15,12,15,13
8967,12,16,13,17,15,12
8968,17,12,18,13,11,10
8969,10,11,13,14,9,16
8970,16,12,11,14,17,13
8971,16,10,17,14,10,13
8972,9,13,11,13,12,13
8973,8,15,14,7,10,12
8974,12,16,13,10,14,11
8975,18,17,9,11,15,13
8976,5,12,10,14,8,13
8977,15,13,10,13,8,13
8978,17,12,9,13,15,12
8979,12,13,13,12,15,11
8980,15,11,12,12,14,12
8981,14,10,11,16,11,13
8982,14,13,10,13,16,10
8983,9,13,8,13,10,11
8984,14,15,14,11,16,9
8985,11,13,8,8,13,12
8986,15,10,8,18,17,11
8987,14,13,13,11,14,10
8988,16,15,10,12,14,16
8989,17,14,14,14,15,17
8990,17,14,10,13,11,15
8991,17,14,8,15,11,14
8992,11,9,13,14,14,15
8993,11,16,8,12,5,10
8994,14,15,15,10,12,10
8995,15,17,12,14,16,13
8996,14,10,16,16,9,4
8997,12,14,7,5,14,13
8998,13,16,11,14,8,11
8999,12,10,11,13,11,13
9000,17,8,13,15,15,8
9001,14,8,13,14,16,11
9002,15,8,10,16,10,10
9003,15,11,11,13,13,9
9004,10,14,12,9,16,8
9005,15,12,11,8,16,10
9006,10,13,12,7,13,13
9007,13,15,17,13,10,12
9008,14,12,11,15,11,15
9009,12,14,13,10,10,11
9010,10,12,16,14,12,14
9011,11,18,9,15,17,15
9012,13,17,17,14,15,9
9013,12,10,12,4,11,16
9014,17,13,12,14,16,15
9015,12,15,7,7,12,16
9016,16,13,12,11,14,13
9017,15,17,12,6,13,16
9018,15,10,11,16,13,8
9019,15,13,12,13,15,12
9020,18,13,7,11,8,7
9021,12,12,11,9,3,6
9022,14,9,12,12,9,14
9023,11,10,7,18,14,14
9024,14,17,8,10,10,10
9025,11,5,15,11,13,9
9026,14,12,12,18,14,11
9027,14,15,8,13,11,9
9028,13,12,18,12,13,14
9029,9,12,11,10,12,16
9030,8,11,13,16,10,15
9031,12,13,8,10,12,14
9032,17,15,12,10,8,17
9033,11,9,13,14,14,15
9034,13,12,15,14,13,12
9035,9,12,12,14,14,7
9036,13,11,10,9,8,8
9037,11,13,8,11,17,9
9038,6,10,6,14,6,16
9039,10,13,16,10,13,12
9040,8,9,13,10,7,11
9041,15,7,10,16,11,16
9042,7,11,15,9,13,13
9043,12,12,17,18,10,12
9044,16,15,15,12,10,17
9045,14,14,14,9,14,16
9046,7,14,15,7,16,18
9047,11,9,14,16,13,9
9048,14,13,13,12,16,10
9049,11,13,5,9,17,15
9050,15,16,17,17,10,12
9051,13,11,15,14,16,13
9052,17,11,12,14,11,15
9053,17,17,16,17,14,17
9054,14,8,16,12,7,14
9055,18,13,14,12,8,13
9056,15,14,9,7,14,11
9057,10,10,9,13,10,16
9058,16,12,15,12,14,11
9059,12,8,15,11,5,10
9060,10,14,12,8,9,13
9061,14,12,14,14,13,14
9062,12,11,17,12,10,10
9063,15,15,11,11,7,15
9064,11,17,9,5,11,14
9065,9,14,12,11,13,9
9066,7,9,16,10,12,16
9067,15,8,12,8,16,11
9068,10,15,16,14,15,16
9069,9,13,10,13,13,11
9070,14,13,14,11,16,13
9071,12,17,7,15,9,14
9072,16,15,15,12,9,12
9073,16,9,16,16,15,12
9074,11,11,10,11,14,9
9075,11,10,11,15,12,14
9076,10,5,11,9,15,13
9077,14,17,15,14,3,8
9078,12,9,12,7,12,15
9079,12,14,11,10,9,7
9080,11,9,14,17,16,11
9081,14,12,10,11,10,17
9082,11,16,15,13,14,11
9083,11,6,13,14,14,12
9084,16,11,14,11,12,17
9085,13,15,12,11,15,12
9086,11,11,12,16,14,11
9087,12,15,12,15,14,12
9088,12,16,12,11,11,11
9089,14,10,11,18,11,13
9090,10,16,15,15,14,12
9091,5,15,16,10,14,6
9092,13,8,7,5,8,16
9093,14,11,12,17,15,9
9094,15,13,10,11,11,14
9095,12,12,14,14,8,13
9096,16,8,7,10,16,13
9097,11,16,8,8,13,14
9098,6,17,7,15,15,16
9099,16,15,13,9,13,13
9100,14,16,16,18,11,16
9101,18,7,11,11,9,18
9102,12,12,12,15,12,13
9103,11,12,7,15,10,13
9104,13,12,12,11,14,17
9105,13,11,10,14,11,9
9106,11,11,11,13,11,11
9107,15,10,16,14,10,12
9108,8,10,13,9,10,14
9109,14,11,13,16,16,15
9110,12,10,11,13,13,13
9111,12,11,12,11,16,9
9112,10,12,12,8,13,16
9113,13,12,14,14,14,11
9114,15,14,10,13,8,12
9115,12,11,15,14,13,8
9116,12,13,14,12,11,7
9117,9,16,14,10,7,13
9118,7,15,10,3,16,10
9119,9,15,12,14,17,11
9120,13,15,16,6,15,12
9121,17,14,11,7,11,17
9122,7,15,13,15,8,10
9123,13,11,8,11,15,13
9124,11,9,12,13,15,15
9125,12,17,12,13,17,14
9126,5,14,8,9,10,7
9127,14,10,13,11,14,12
9128,14,13,13,12,12,13
9129,11,14,15,7,16,14
9130,13,14,11,15,9,10
9131,16,10,14,14,9,7
9132,15,12,10,12,15,8
9133,15,14,14,9,16,18
9134,14,12,8,10,13,15
9135,12,10,15,6,16,13
9136,8,14,16,8,8,5
9137,10,13,12,7,8,17
9138,13,16,14,13,12,12
9139,11,9,11,10,14,15
9140,12,11,16,15,13,13
9141,15,14,14,14,11,16
9142,14,16,13,11,17,15
9143,9,10,9,12,12,7
9144,13,15,17,10,14,13
9145,13,15,11,9,6,12
9146,10,13,13,12,13,14
9147,16,12,10,15,15,13
9148,13,14,11,14,16,13
9149,13,7,17,13,14,8
9150,14,10,14,14,13,7
9151,12,11,14,15,11,15
9152,10,12,10,13,10,10
9153,11,8,15,12,9,10
9154,10,8,7,13,8,14
9155,16,12,15,18,15,12
9156,15,13,12,9,17,15
9157,14,10,11,15,8,11
9158,18,7,6,17,14,9
9159,16,13,12,8,11,12
9160,18,15,16,13,9,10
9161,9,9,13,17,5,11
9162,5,16,11,17,12,12
9163,12,16,13,17,14,6
9164,14,13,10,12,13,13
9165,17,13,6,13,14,15
9166,14,9,11,6,10,14
9167,11,11,15,16,18,17
9168,9,7,12,5,17,9
9169,13,13,10,11,12,11
9170,14,15,18,13,11,12
9171,14,12,8,15,15,14
9172,15,13,11,14,16,10
9173,15,12,12,14,14,17
9174,10,8,16,8,12,13
9175,16,16,10,14,10,8
9176,11,13,10,11,14,16
9177,10,8,12,11,12,13
9178,14,7,10,14,17,13
9179,11,15,16,17,11,17
9180,18,13,15,12,13,9
9181,15,6,9,9,15,12
9182,15,18,11,12,12,11
9183,6,14,10,12,13,10
9184,10,11,11,11,12,13
9185,14,11,12,13,10,13
9186,17,15,14,9,9,15
9187,9,17,16,16,16,11
9188,15,14,11,16,17,12
9189,14,14,16,17,13,13
9190,5,9,11,9,15,17
9191,15,16,15,17,14,10
9192,12,13,13,14,14,8
9193,17,13,12,11,16,14
9194,12,14,18,10,7,17
9195,10,10,17,13,10,13
9196,10,10,12,13,14,11
9197,13,11,16,8,17,12
9198,12,11,14,14,13,17
9199,10,9,15,12,10,9
9200,10,12,16,12,10,14
9201,12,15,11,13,13,11
9202,12,11,10,9,8,11
9203,11,13,11,9,12,16
9204,17,12,14,12,12,6
9205,10,13,15,12,15,16
9206,14,10,12,18,15,9
9207,14,7,12,6,9,12
9208,14,14,9,15,12,11
9209,18,12,13,17,17,12
9210,14,16,14,15,10,10
9211,12,12,14,12,15,11
9212,11,15,12,17,11,9
9213,18,11,6,15,13,13
9214,6,10,9,14,17,14
9215,10,15,14,9,13,12
9216,10,18,9,11,15,15
9217,17,11,12,14,12,11
9218,12,11,9,13,17,10
9219,13,12,14,11,16,7
9220,15,13,10,17,17,12
9221,12,15,9,8,10,9
9222,15,11,9,14,13,11
9223,11,9,15,15,14,12
9224,16,5,10,12,6,10
9225,10,9,15,13,8,12
9226,12,12,14,15,15,17
9227,12,10,10,12,14,13
9228,14,8,8,8,12,8
9229,6,12,14,9,13,16
9230,15,12,6,17,16,12
9231,10,10,10,14,15,10
9232,10,9,13,12,12,11
9233,9,15,10,16,15,12
9234,8,14,11,15,17,10
9235,13,11,10,13,15,12
9236,14,17,13,10,12,15
9237,11,10,13,15,14,13
9238,14,14,12,13,10,12
9239,10,7,14,10,9,13
9240,10,17,13,14,11,13
9241,11,10,11,16,17,12
9242,16,12,5,9,12,11
9243,15,11,12,13,13,9
9244,14,13,16,5,15,9
9245,10,14,15,12,10,13
9246,7,14,10,13,9,16
9247,15,15,9,16,9,12
9248,16,13,11,12,12,14
9249,16,9,15,13,11,15
9250,16,14,16,14,12,10
9251,17,11,8,12,12,12
9252,16,9,12,11,10,11
9253,13,6,13,11,10,11
9254,11,15,10,15,10,13
9255,10,17,11,8,14,15
9256,10,8,5,14,13,15
9257,12,9,14,11,14,14
9258,15,16,16,12,12,11
9259,10,15,13,14,10,6
9260,13,14,7,14,11,13
9261,15,15,9,15,15,14
9262,12,7,15,12,16,16
9263,17,16,12,13,15,14
9264,10,14,17,10,11,15
9265,9,16,16,11,11,12
9266,10,14,14,14,16,9
9267,11,9,12,12,10,16
9268,9,18,15,15,10,12
9269,13,13,6,15,12,12
9270,11,14,8,11,13,14
9271,13,10,12,7,12,17
9272,12,18,14,10,12,15
9273,11,10,11,10,15,12
9274,13,11,7,14,14,17
9275,14,16,7,14,15,13
9276,13,10,12,17,8,15
9277,15,11,11,10,14,11
9278,15,14,13,13,13,15
9279,11,12,13,7,8,13
9280,12,10,11,9,14,11
9281,13,9,11,11,15,14
9282,13,11,6,12,11,9
9283,13,13,10,10,16,11
9284,7,9,9,13,16,8
9285,7,10,15,10,15,11
9286,11,7,11,8,10,13
9287,17,12,9,11,9,13
9288,8,12,13,12,14,13
9289,13,14,10,14,11,14
9290,11,10,11,13,12,13
9291,12,15,9,15,12,13
9292,17,12,11,10,14,13
9293,8,16,12,13,13,16
9294,16,14,15,15,13,8
9295,9,12,11,11,13,8
9296,11,6,12,11,11,10
9297,13,13,16,12,10,13
9298,14,16,8,17,13,9
9299,14,11,8,9,11,11
9300,10,10,14,11,13,14
9301,15,14,14,14,13,14
9302,9,11,14,8,13,13
9303,11,15,12,12,13,11
9304,17,11,11,11,14,18
9305,9,14,9,11,10,6
9306,7,10,8,7,12,10
9307,11,8,10,8,12,6
9308,11,12,15,13,14,6
9309,18,11,11,15,9,15
9310,11,14,14,14,12,13
9311,7,14,17,11,15,12
9312,16,11,13,9,13,14
9313,16,12,13,10,12,10
9314,15,14,11,14,10,10
9315,6,11,15,11,14,13
9316,10,15,14,14,6,13
9317,9,15,15,16,8,11
9318,9,17,8,17,9,16
9319,9,16,11,9,14,15
9320,13,8,9,10,12,10
9321,13,15,12,12,8,10
9322,11,12,8,12,14,6
9323,7,9,14,15,12,15
9324,12,10,14,10,16,13
9325,15,8,8,12,13,15
9326,17,15,15,10,14,12
9327,11,10,15,14,13,11
9328,12,5,14,13,15,7
9329,10,15,15,17,18,8
9330,12,13,17,18,14,8
9331,13,7,14,14,13,16
9332,10,10,10,13,13,16
9333,15,11,17,11,10,14
9334,14,9,9,11,9,10
9335,16,16,14,12,11,16
9336,15,13,9,9,11,10
9337,14,14,10,16,14,14
9338,13,14,14,13,14,13
9339,5,12,17,13,8,9
9340,13,16,10,14,12,10
9341,14,15,13,11,13,15
9342,8,7,12,13,7,14
9343,12,9,13,12,18,12
9344,11,15,11,8,11,10
9345,13,9,11,11,16,14
9346,12,13,13,15,11,13
9347,12,14,10,10,14,13
9348,16,15,10,7,9,16
9349,10,5,7,15,8,11
9350,13,16,7,16,5,10
9351,12,18,16,13,12,9
9352,10,11,12,10,11,14
9353,13,13,17,11,12,5
9354,6,15,14,14,13,13
9355,17,11,8,12,15,7
9356,5,8,15,11,13,15
9357,11,11,16,9,10,13
9358,18,9,9,10,13,15
9359,14,10,12,13,12,12
9360,9,8,13,12,10,9
9361,10,14,14,16,14,13
9362,9,11,13,12,16,13
9363,12,15,10,17,9,15
9364,15,11,11,10,13,13
9365,15,15,16,12,10,15
9366,14,8,11,10,14,17
9367,13,15,14,6,12,16
9368,15,11,9,15,9,16
9369,15,14,10,12,13,16
9370,10,13,11,16,14,14
9371,11,12,10,14,12,14
9372,16,9,16,14,9,6
9373,11,12,15,14,8,4
9374,13,10,11,9,8,10
9375,15,17,10,14,11,12
9376,8,11,12,15,4,13
9377,17,9,11,12,15,11
9378,14,12,14,13,13,11
9379,7,13,14,12,10,7
9380,11,14,13,15,15,16
9381,15,13,12,5,11,11
9382,17,10,10,9,8,8
9383,10,14,15,6,7,17
9384,14,9,15,16,11,12
9385,8,12,7,7,9,13
9386,13,13,16,9,14,15
9387,14,15,12,8,11,12
9388,15,16,12,13,13,14
9389,7,13,13,14,9,12
9390,12,17,13,11,11,9
9391,12,14,13,6,15,17
9392,16,12,12,9,14,17
9393,16,16,18,13,13,6
9394,11,14,8,16,9,12
9395,13,11,12,15,17,9
9396,8,13,15,7,8,12
9397,13,15,12,11,14,11
9398,12,12,18,11,11,15
9399,11,11,18,13,13,9
9400,9,15,14,16,11,16
9401,12,13,12,11,9,9
9402,15,9,12,10,13,8
9403,14,11,15,14,16,11
9404,11,15,12,12,12,17
9405,14,10,7,13,14,13
9406,12,15,16,14,15,10
9407,9,8,15,14,10,10
9408,9,9,9,11,10,13
9409,12,14,16,10,12,11
9410,14,14,15,12,16,13
9411,10,7,15,10,11,9
9412,17,16,14,16,13,12
9413,16,15,14,14,9,9
9414,12,13,13,12,7,13
9415,8,11,17,17,11,11
9416,11,12,10,8,15,11
9417,10,8,14,12,16,12
9418,13,11,12,12,12,16
9419,13,12,13,12,12,15
9420,13,12,14,15,13,11
9421,14,9,15,13,16,15
9422,15,14,13,5,14,13
9423,12,12,12,14,12,10
9424,16,16,9,13,11,13
9425,15,4,9,15,13,15
9426,13,10,13,13,11,11
9427,16,12,14,17,15,12
9428,16,10,15,11,13,16
9429,11,11,16,15,10,14
9430,8,10,16,17,16,11
9431,16,16,11,8,13,7
9432,10,15,10,10,12,11
9433,14,16,8,12,17,12
9434,16,14,12,12,13,17
9435,14,9,12,15,13,13
9436,12,11,14,14,10,10
9437,12,18,11,13,11,11
9438,11,9,10,15,12,11
9439,12,14,12,11,10,16
9440,14,10,13,5,8,13
9441,13,8,11,12,14,10
9442,14,14,13,14,18,15
9443,11,14,13,15,12,15
9444,13,12,8,12,10,14
9445,14,12,12,10,8,10
9446,11,8,15,14,11,12
9447,12,16,13,12,14,16
9448,10,11,9,9,11,13
9449,11,17,10,14,14,15
9450,14,14,9,15,11,13
9451,6,11,8,15,15,16
9452,16,16,11,7,12,12
9453,8,14,10,18,10,12
9454,7,11,6,12,13,10
9455,12,15,7,12,9,13
9456,14,12,7,15,14,13
9457,10,14,6,15,8,8
9458,7,15,15,13,12,15
9459,8,10,14,15,10,12
9460,11,8,16,10,8,8
9461,10,16,13,14,9,15
9462,12,9,13,12,11,13
9463,12,13,12,15,14,7
9464,16,10,18,16,11,17
9465,14,13,10,7,11,13
9466,10,9,14,13,12,12
9467,13,12,14,16,12,7
9468,13,10,15,8,10,17
9469,15,10,14,12,14,9
9470,13,12,9,17,15,5
9471,10,13,11,12,12,3
9472,13,12,13,8,15,11
9473,12,10,10,14,12,12
9474,7,15,17,14,12,10
9475,13,13,12,9,12,8
9476,17,9,10,11,16,16
9477,5,11,13,12,13,9
9478,13,13,8,10,9,9
9479,14,9,14,5,16,12
9480,7,12,14,14,11,13
9481,6,12,10,7,13,10
9482,16,14,15,14,16,8
9483,18,16,12,8,4,6
9484,13,12,12,14,5,11
9485,15,15,13,5,8,10
9486,12,12,9,10,11,10
9487,10,13,14,11,8,11
9488,13,10,11,16,11,17
9489,13,14,13,6,14,13
9490,11,10,12,10,15,13
9491,11,12,13,12,14,13
9492,13,17,16,15,13,11
9493,12,8,13,8,9,14
9494,12,13,15,16,8,12
9495,9,13,14,15,18,16
9496,7,9,10,13,8,16
9497,14,13,13,11,11,15
9498,10,12,15,14,14,12
9499,10,12,11,10,16,13
9500,9,14,16,12,18,11
9501,12,14,16,13,12,13
9502,10,14,13,16,17,13
9503,10,14,12,9,14,9
9504,9,5,15,8,11,13
9505,12,17,14,11,15,13
9506,13,13,12,10,6,9
9507,11,13,9,15,11,10
9508,10,9,12,13,9,13
9509,14,11,17,10,14,13
9510,14,11,12,15,10,13
9511,12,12,15,12,17,13
9512,13,10,14,14,9,15
9513,18,13,11,10,14,12
9514,11,10,12,10,6,13
9515,12,12,11,16,15,12
9516,14,8,17,10,14,12
9517,18,15,11,16,14,15
9518,11,9,14,15,7,11
9519,10,14,11,17,15,14
9520,16,11,13,15,8,9
9521,9,17,10,14,16,11
9522,12,13,15,12,10,7
9523,9,16,5,14,11,11
9524,14,8,11,15,12,8
9525,15,5,11,10,10,11
9526,14,8,13,11,11,13
9527,16,11,14,11,6,16
9528,14,8,12,12,14,16
9529,12,16,13,15,15,16
9530,14,14,13,15,6,12
9531,10,11,10,12,11,8
9532,15,15,13,13,16,11
9533,15,15,12,13,10,15
9534,14,12,12,14,9,8
9535,11,12,15,11,13,11
9536,13,10,15,12,13,11
9537,14,14,13,15,18,18
9538,8,10,18,14,9,14
9539,10,13,16,14,12,12
9540,15,13,16,12,12,18
9541,12,9,7,14,12,14
9542,16,5,10,14,7,14
9543,16,11,9,14,12,14
9544,10,15,10,16,15,16
9545,12,14,15,13,14,12
9546,7,18,9,10,17,11
9547,14,15,15,10,17,16
9548,15,10,9,14,18,15
9549,13,16,10,11,11,11
9550,11,11,17,13,10,15
9551,13,12,16,13,12,11
9552,16,8,11,11,15,17
9553,11,13,11,15,15,14
9554,15,14,16,13,16,16
9555,12,6,17,12,14,14
9556,12,17,12,13,16,13
9557,13,14,14,12,15,12
9558,13,8,10,13,13,12
9559,11,15,12,14,12,17
9560,13,10,12,11,8,11
9561,11,11,14,13,12,16
9562,16,13,17,18,6,11
9563,6,11,8,13,10,13
9564,11,12,11,14,15,15
9565,13,10,7,14,9,8
9566,6,13,16,5,16,8
9567,11,11,13,13,9,11
9568,14,10,17,15,12,13
9569,9,11,14,16,12,15
9570,12,13,8,14,14,14
9571,13,9,12,13,10,13
9572,13,12,14,17,12,15
9573,14,13,12,11,12,8
9574,12,16,12,15,9,15
9575,10,11,9,17,10,11
9576,11,9,13,13,11,14
9577,10,8,16,6,10,14
9578,7,12,15,12,9,15
9579,13,15,16,17,10,5
9580,15,15,16,17,18,13
9581,10,14,15,14,7,8
9582,10,16,13,15,16,9
9583,9,11,6,14,17,14
9584,13,15,9,17,13,14
9585,11,12,14,13,12,13
9586,14,10,10,18,11,15
9587,10,12,11,11,14,15
9588,14,13,14,17,10,11
9589,11,11,15,7,13,11
9590,6,13,16,15,12,17
9591,10,12,11,8,11,13
9592,11,12,11,10,12,8
9593,15,13,13,13,16,12
9594,13,14,13,13,14,16
9595,14,8,5,16,14,14
9596,13,14,8,12,10,8
9597,11,8,11,9,15,12
9598,10,12,12,13,14,11
9599,15,14,12,14,8,5
9600,11,6,15,11,11,12
9601,13,12,8,12,9,16
9602,8,12,11,12,9,12
9603,13,16,12,14,8,13
9604,8,14,13,14,17,15
9605,13,16,16,15,13,14
9606,13,6,16,10,13,12
9607,13,15,14,9,11,13
9608,10,12,13,14,11,12
9609,14,12,13,14,13,6
9610,13,14,13,13,10,12
9611,15,13,11,11,18,12
9612,13,14,16,6,14,18
9613,17,12,12,13,7,10
9614,13,18,15,10,9,14
9615,14,16,9,12,14,14
9616,9,9,12,15,14,14
9617,15,11,15,18,8,14
